Dataset,Session,Movie,Location,Trial,Coordinate_y,Coordinate_x,GT_u,GT_v,Resp_u,Resp_v
6,8,1,5,6,296,261,-18.25058,-2.814392,-2.52601398,-0.905049852
6,8,1,5,7,296,261,-18.25058,-2.814392,4.845780473,-1.194548354
6,8,1,5,8,296,261,-18.25058,-2.814392,4.267447703,-1.272983706
6,8,1,5,9,296,261,-18.25058,-2.814392,14.5727619,1.133437037
6,8,1,5,10,296,261,-18.25058,-2.814392,14.04402445,-3.097161287
6,8,1,5,11,296,261,-18.25058,-2.814392,-6.031906525,4.532852838
6,8,1,5,12,296,261,-18.25058,-2.814392,-6.934124828,5.046501963
6,8,1,5,13,296,261,-18.25058,-2.814392,17.75830391,2.475024936
6,8,1,5,14,296,261,-18.25058,-2.814392,18.39540581,-0.755975592
6,8,1,5,15,296,261,-18.25058,-2.814392,18.39540581,-0.755975592
6,8,1,5,16,296,261,-18.25058,-2.814392,8.810434427,-0.078314972
6,8,1,6,1,273,366,14.44839,1.424225,-13.10739363,4.369131205
6,8,1,6,2,273,366,14.44839,1.424225,11.43550536,-0.78388545
6,8,1,6,3,273,366,14.44839,1.424225,10.95350951,-3.759467254
6,8,1,6,4,273,366,14.44839,1.424225,-11.91096987,1.37616784
6,8,1,6,5,273,366,14.44839,1.424225,5.140802462,1.332739532
6,8,1,6,6,273,366,14.44839,1.424225,4.379091379,0.176160759
6,8,1,6,7,273,366,14.44839,1.424225,13.38683347,-2.813443778
6,8,1,6,8,273,366,14.44839,1.424225,4.607764758,-0.635971713
6,8,1,6,9,273,366,14.44839,1.424225,-13.38171061,1.897024104
6,8,1,6,10,273,366,14.44839,1.424225,-9.963859123,1.144783816
6,8,1,6,11,273,366,14.44839,1.424225,-6.421772958,5.003009166
6,8,1,6,12,273,366,14.44839,1.424225,-6.301901875,7.338398881
6,8,1,6,13,273,366,14.44839,1.424225,17.42226698,-0.546342882
6,8,1,6,14,273,366,14.44839,1.424225,17.64480495,-2.028845155
6,8,1,6,15,273,366,14.44839,1.424225,18.04441087,2.819439199
6,8,1,6,16,273,366,14.44839,1.424225,17.4475655,0.851100756
6,8,1,7,1,138,388,-5.505707,0.7296753,10.17908765,-2.664911366
6,8,1,7,2,138,388,-5.505707,0.7296753,9.729102576,-1.043895133
6,8,1,7,3,138,388,-5.505707,0.7296753,-8.759441128,4.151393896
6,8,1,7,4,138,388,-5.505707,0.7296753,-9.096313433,2.704309403
6,8,1,7,5,138,388,-5.505707,0.7296753,-4.045543051,-0.884116358
6,8,1,7,6,138,388,-5.505707,0.7296753,-1.106849895,0.686827974
6,8,1,7,7,138,388,-5.505707,0.7296753,-3.007966035,0.293818232
6,8,1,7,8,138,388,-5.505707,0.7296753,4.121678488,2.287278162
6,8,1,7,9,138,388,-5.505707,0.7296753,7.502994121,-1.921056471
6,8,1,7,10,138,388,-5.505707,0.7296753,-8.914370538,3.368563978
6,8,1,7,11,138,388,-5.505707,0.7296753,-5.559754261,3.976066677
6,8,1,7,12,138,388,-5.505707,0.7296753,-6.680060866,2.748566715
6,8,1,7,13,138,388,-5.505707,0.7296753,16.55495065,-0.997993477
6,8,1,7,14,138,388,-5.505707,0.7296753,15.84399099,0.8548916
6,8,1,7,15,138,388,-5.505707,0.7296753,15.97259759,0.228997815
6,8,1,7,16,138,388,-5.505707,0.7296753,15.97115512,0.171732851
6,8,1,8,1,155,423,-10.55002,12.61438,5.932964929,-1.618081344
6,8,1,8,2,155,423,-10.55002,12.61438,-8.873322972,7.172219606
6,8,1,8,3,155,423,-10.55002,12.61438,-8.024643135,5.335974044
6,8,1,8,4,155,423,-10.55002,12.61438,11.50822895,-2.245508092
6,8,1,8,5,155,423,-10.55002,12.61438,-4.448410051,0.504657262
6,8,1,8,6,155,423,-10.55002,12.61438,2.630102876,0.970168113
6,8,1,8,7,155,423,-10.55002,12.61438,3.679869116,1.069806978
6,8,1,8,8,155,423,-10.55002,12.61438,-5.044132883,1.521168145
6,8,1,8,9,155,423,-10.55002,12.61438,11.19413409,-3.809768327
6,8,1,8,10,155,423,-10.55002,12.61438,10.42082601,1.707614346
6,8,1,8,11,155,423,-10.55002,12.61438,5.068059516,2.279127357
6,8,1,8,12,155,423,-10.55002,12.61438,10.14092084,1.898725603
6,8,1,8,13,155,423,-10.55002,12.61438,18.27699254,-1.381765765
6,8,1,8,14,155,423,-10.55002,12.61438,18.05479396,-1.18290028
6,8,1,8,15,155,423,-10.55002,12.61438,14.80583751,0.054433226
6,8,1,8,16,155,423,-10.55002,12.61438,16.1089638,-1.501193769
6,8,1,9,1,236,796,16.5022,-5.053162,14.15954193,-9.064476641
6,8,1,9,2,236,796,16.5022,-5.053162,-1.526038436,-12.60212378
6,8,1,9,3,236,796,16.5022,-5.053162,3.194902281,-10.81702628
6,8,1,9,4,236,796,16.5022,-5.053162,-3.517989585,13.24419609
6,8,1,9,5,236,796,16.5022,-5.053162,2.620723824,-2.950576156
6,8,1,9,6,236,796,16.5022,-5.053162,-4.924200398,-2.414960384
6,8,1,9,7,236,796,16.5022,-5.053162,9.912893441,-3.54465538
6,8,1,9,8,236,796,16.5022,-5.053162,7.89507396,-2.784264689
6,8,1,9,9,236,796,16.5022,-5.053162,-6.409339651,-7.324959592
6,8,1,9,10,236,796,16.5022,-5.053162,6.185344702,-4.099999921
6,8,1,9,11,236,796,16.5022,-5.053162,3.023325226,-6.864726677
6,8,1,9,12,236,796,16.5022,-5.053162,7.893930776,-4.323811335
6,8,1,9,13,236,796,16.5022,-5.053162,9.771158886,4.421338863
6,8,1,9,14,236,796,16.5022,-5.053162,15.29916886,-2.297677388
6,8,1,9,15,236,796,16.5022,-5.053162,14.22188255,-4.777234678
6,8,1,9,16,236,796,16.5022,-5.053162,13.78530747,-5.931526724
6,8,1,10,1,276,825,-12.29266,-11.40138,3.257573324,9.903022907
6,8,1,10,2,276,825,-12.29266,-11.40138,1.909996424,11.05069359
6,8,1,10,3,276,825,-12.29266,-11.40138,-0.736150405,12.61271027
6,8,1,10,4,276,825,-12.29266,-11.40138,2.639488428,13.88370913
6,8,1,10,5,276,825,-12.29266,-11.40138,-5.40614873,-3.006364164
6,8,1,10,6,276,825,-12.29266,-11.40138,-9.349600765,-4.970861622
6,8,1,10,7,276,825,-12.29266,-11.40138,-8.084756605,-2.868302062
6,8,1,10,8,276,825,-12.29266,-11.40138,-5.62038768,-3.065339319
6,8,1,10,9,276,825,-12.29266,-11.40138,-8.714848936,-4.566916029
6,8,1,10,10,276,825,-12.29266,-11.40138,-3.142654888,-6.709038515
6,8,1,10,11,276,825,-12.29266,-11.40138,-4.804460649,-6.271471526
6,8,1,10,12,276,825,-12.29266,-11.40138,-5.600216036,-7.069776274
6,8,1,10,13,276,825,-12.29266,-11.40138,5.756485193,13.81556446
6,8,1,10,14,276,825,-12.29266,-11.40138,2.583289302,13.86540992
6,8,1,10,15,276,825,-12.29266,-11.40138,-15.51264482,-7.395563241
6,8,1,10,16,276,825,-12.29266,-11.40138,7.902482453,14.2941962
6,8,2,1,1,115,265,-18.66325,2.918365,-9.538429753,4.857533674
6,8,2,1,2,115,265,-18.66325,2.918365,-10.29451143,2.050178131
6,8,2,1,3,115,265,-18.66325,2.918365,-8.433429537,1.111679352
6,8,2,1,4,115,265,-18.66325,2.918365,7.665211568,-3.171811684
6,8,2,1,5,115,265,-18.66325,2.918365,5.114006292,1.878815464
6,8,2,1,6,115,265,-18.66325,2.918365,-4.547529703,2.18129595
6,8,2,1,7,115,265,-18.66325,2.918365,-4.940144887,2.455966112
6,8,2,1,8,115,265,-18.66325,2.918365,-4.626674573,2.67456657
6,8,2,1,9,115,265,-18.66325,2.918365,-5.780102394,1.759161602
6,8,2,1,10,115,265,-18.66325,2.918365,-6.215693317,2.07189777
6,8,2,1,11,115,265,-18.66325,2.918365,-7.934425718,1.676287127
6,8,2,1,12,115,265,-18.66325,2.918365,-7.934425718,1.676287127
6,8,2,1,13,115,265,-18.66325,2.918365,-9.777419077,1.300858337
6,8,2,1,14,115,265,-18.66325,2.918365,-8.410021007,2.336116947
6,8,2,1,15,115,265,-18.66325,2.918365,-10.5604892,3.823625394
6,8,2,1,16,115,265,-18.66325,2.918365,-11.90830002,3.340132927
6,8,2,2,1,362,303,-14.61917,-1.085678,-11.11413944,2.813122441
6,8,2,2,2,362,303,-14.61917,-1.085678,-9.057886429,1.322611735
6,8,2,2,3,362,303,-14.61917,-1.085678,-8.803155105,2.150997182
6,8,2,2,4,362,303,-14.61917,-1.085678,-8.734093076,2.223223686
6,8,2,2,5,362,303,-14.61917,-1.085678,-9.554758985,-2.47206502
6,8,2,2,6,362,303,-14.61917,-1.085678,-8.003017511,0.205363167
6,8,2,2,7,362,303,-14.61917,-1.085678,-8.5342199,-0.384328171
6,8,2,2,8,362,303,-14.61917,-1.085678,-5.665505339,0.984713261
6,8,2,2,9,362,303,-14.61917,-1.085678,-8.447019442,1.581405472
6,8,2,2,10,362,303,-14.61917,-1.085678,-5.298891243,-0.88314854
6,8,2,2,11,362,303,-14.61917,-1.085678,-12.22225891,2.532101449
6,8,2,2,12,362,303,-14.61917,-1.085678,-7.686054291,-0.978884272
6,8,2,2,13,362,303,-14.61917,-1.085678,-14.35071297,0.533483761
6,8,2,2,14,362,303,-14.61917,-1.085678,-11.54274779,0.602633428
6,8,2,2,15,362,303,-14.61917,-1.085678,-12.89134778,1.598926851
6,8,2,2,16,362,303,-14.61917,-1.085678,-15.19394128,0.998142131
6,8,2,3,1,108,378,15.25711,-2.826508,-8.627058128,5.032450582
6,8,2,3,2,108,378,15.25711,-2.826508,-7.316451182,2.889998214
6,8,2,3,3,108,378,15.25711,-2.826508,-8.762320458,6.360466125
6,8,2,3,4,108,378,15.25711,-2.826508,-9.660347445,6.880052339
6,8,2,3,5,108,378,15.25711,-2.826508,3.901051608,-0.897116359
6,8,2,3,6,108,378,15.25711,-2.826508,4.264652688,-2.25349096
6,8,2,3,7,108,378,15.25711,-2.826508,4.70853416,0.427631527
6,8,2,3,8,108,378,15.25711,-2.826508,2.91094077,-1.415655089
6,8,2,3,9,108,378,15.25711,-2.826508,-7.953053953,2.499531239
6,8,2,3,10,108,378,15.25711,-2.826508,-6.778803915,1.601024036
6,8,2,3,11,108,378,15.25711,-2.826508,-5.701409529,1.713538381
6,8,2,3,12,108,378,15.25711,-2.826508,-9.702696436,0.874491947
6,8,2,3,13,108,378,15.25711,-2.826508,10.80415369,-2.250865346
6,8,2,3,14,108,378,15.25711,-2.826508,15.44598787,-4.004515379
6,8,2,3,15,108,378,15.25711,-2.826508,10.2471083,-0.818046456
6,8,2,3,16,108,378,15.25711,-2.826508,12.81281197,-1.191889492
6,8,2,4,1,89,587,1.932312,0.5596924,-7.055143486,2.000712329
6,8,2,4,2,89,587,1.932312,0.5596924,-6.104773792,1.246524486
6,8,2,4,3,89,587,1.932312,0.5596924,-8.541050692,7.094946882
6,8,2,4,4,89,587,1.932312,0.5596924,-9.122603391,6.613887466
6,8,2,4,5,89,587,1.932312,0.5596924,3.536819304,-0.88320143
6,8,2,4,6,89,587,1.932312,0.5596924,4.742030212,-1.277838813
6,8,2,4,7,89,587,1.932312,0.5596924,3.229268483,-0.50794624
6,8,2,4,8,89,587,1.932312,0.5596924,2.936011073,-0.659777771
6,8,2,4,9,89,587,1.932312,0.5596924,-2.448164138,0.995863379
6,8,2,4,10,89,587,1.932312,0.5596924,-3.022853246,0.8060942
6,8,2,4,11,89,587,1.932312,0.5596924,0.830923806,-0.239418724
6,8,2,4,12,89,587,1.932312,0.5596924,0.650844601,-0.352540825
6,8,2,4,13,89,587,1.932312,0.5596924,7.525178947,-0.392307901
6,8,2,4,14,89,587,1.932312,0.5596924,3.319074924,-0.230491312
6,8,2,4,15,89,587,1.932312,0.5596924,3.408834051,-0.634748408
6,8,2,4,16,89,587,1.932312,0.5596924,-6.335428912,1.814836405
6,8,2,5,1,408,618,-6.323486,-3.773895,-11.93743349,2.791819125
6,8,2,5,2,408,618,-6.323486,-3.773895,-9.884384638,5.009893594
6,8,2,5,3,408,618,-6.323486,-3.773895,12.04570254,-7.781737028
6,8,2,5,4,408,618,-6.323486,-3.773895,-10.73149576,0.975590522
6,8,2,5,5,408,618,-6.323486,-3.773895,-8.1803688,2.387804748
6,8,2,5,6,408,618,-6.323486,-3.773895,-4.852290016,1.293102936
6,8,2,5,7,408,618,-6.323486,-3.773895,-5.639407565,-1.47100494
6,8,2,5,8,408,618,-6.323486,-3.773895,-5.258751584,1.348819412
6,8,2,5,9,408,618,-6.323486,-3.773895,-9.430852915,0.244957214
6,8,2,5,10,408,618,-6.323486,-3.773895,-8.072041246,1.848271121
6,8,2,5,11,408,618,-6.323486,-3.773895,-11.76347411,1.842471842
6,8,2,5,12,408,618,-6.323486,-3.773895,-8.614909174,0.154527521
6,8,2,5,13,408,618,-6.323486,-3.773895,-11.77259734,-0.093805554
6,8,2,5,14,408,618,-6.323486,-3.773895,-13.60403658,0.669895729
6,8,2,5,15,408,618,-6.323486,-3.773895,-12.19107522,-0.575956312
6,8,2,5,16,408,618,-6.323486,-3.773895,-11.91882787,-0.472969353
6,8,2,6,1,252,682,4.899231,-2.1073,-3.507688827,4.646149241
6,8,2,6,2,252,682,4.899231,-2.1073,-7.726151792,5.589131074
6,8,2,6,3,252,682,4.899231,-2.1073,-5.915674772,5.398053228
6,8,2,6,4,252,682,4.899231,-2.1073,11.507284,-5.704041644
6,8,2,6,5,252,682,4.899231,-2.1073,4.273775242,-3.193517977
6,8,2,6,6,252,682,4.899231,-2.1073,3.310073109,-2.241268049
6,8,2,6,7,252,682,4.899231,-2.1073,4.989870881,-3.381189603
6,8,2,6,8,252,682,4.899231,-2.1073,3.995995142,-2.220830925
6,8,2,6,9,252,682,4.899231,-2.1073,-5.630994811,-2.545082397
6,8,2,6,10,252,682,4.899231,-2.1073,2.740112547,0.509788381
6,8,2,6,11,252,682,4.899231,-2.1073,2.219583694,0.212308005
6,8,2,6,12,252,682,4.899231,-2.1073,1.103830014,0.181451509
6,8,2,6,13,252,682,4.899231,-2.1073,2.250530953,-0.690952485
6,8,2,6,14,252,682,4.899231,-2.1073,7.024405472,-0.411184711
6,8,2,6,15,252,682,4.899231,-2.1073,6.312707861,-1.504583216
6,8,2,6,16,252,682,4.899231,-2.1073,3.905103702,-0.525687039
6,8,2,7,1,383,772,-14.67761,-3.165787,-7.884918057,1.105362338
6,8,2,7,2,383,772,-14.67761,-3.165787,-11.94564083,3.965561083
6,8,2,7,3,383,772,-14.67761,-3.165787,-10.81971422,2.29918927
6,8,2,7,4,383,772,-14.67761,-3.165787,-8.845435248,-5.307261142
6,8,2,7,5,383,772,-14.67761,-3.165787,-6.02973821,1.270533212
6,8,2,7,6,383,772,-14.67761,-3.165787,-2.013745668,1.329936412
6,8,2,7,7,383,772,-14.67761,-3.165787,-6.727877712,-1.777960845
6,8,2,7,8,383,772,-14.67761,-3.165787,-9.019704204,-1.42287879
6,8,2,7,9,383,772,-14.67761,-3.165787,-6.833996223,-1.785767853
6,8,2,7,10,383,772,-14.67761,-3.165787,-9.272710619,1.382772637
6,8,2,7,11,383,772,-14.67761,-3.165787,-7.098918462,-0.310146921
6,8,2,7,12,383,772,-14.67761,-3.165787,-9.81298349,-2.517243596
6,8,2,7,13,383,772,-14.67761,-3.165787,-11.91035265,0.330843135
6,8,2,7,14,383,772,-14.67761,-3.165787,-11.77259734,-0.093805554
6,8,2,7,15,383,772,-14.67761,-3.165787,-11.26960839,-0.273755679
6,8,2,7,16,383,772,-14.67761,-3.165787,-11.38895333,1.39E-15
6,8,2,8,1,199,784,12.27307,-2.240356,-9.083790102,-1.816758025
6,8,2,8,2,199,784,12.27307,-2.240356,-10.38292986,3.882312902
6,8,2,8,3,199,784,12.27307,-2.240356,6.776292112,-6.694155233
6,8,2,8,4,199,784,12.27307,-2.240356,-10.01040877,7.7040891
6,8,2,8,5,199,784,12.27307,-2.240356,6.140566623,-2.264140334
6,8,2,8,6,199,784,12.27307,-2.240356,6.115618445,-1.988526021
6,8,2,8,7,199,784,12.27307,-2.240356,4.5702799,1.317612654
6,8,2,8,8,199,784,12.27307,-2.240356,4.896710715,1.598663787
6,8,2,8,9,199,784,12.27307,-2.240356,-10.20541017,-0.38591888
6,8,2,8,10,199,784,12.27307,-2.240356,1.4618907,-1.75426884
6,8,2,8,11,199,784,12.27307,-2.240356,-8.331555112,-1.490507569
6,8,2,8,12,199,784,12.27307,-2.240356,-7.248748252,1.301959641
6,8,2,8,13,199,784,12.27307,-2.240356,7.645996624,-0.721320442
6,8,2,8,14,199,784,12.27307,-2.240356,7.676148068,-1.346054395
6,8,2,8,15,199,784,12.27307,-2.240356,7.656214997,-0.79451288
6,8,2,8,16,199,784,12.27307,-2.240356,9.008849628,-1.076278502
6,8,2,9,1,75,821,-7.043823,4.683868,-9.397638351,3.428868042
6,8,2,9,2,75,821,-7.043823,4.683868,-9.203984859,5.372661011
6,8,2,9,3,75,821,-7.043823,4.683868,-11.30557625,4.714665853
6,8,2,9,4,75,821,-7.043823,4.683868,-8.935934283,4.341515242
6,8,2,9,5,75,821,-7.043823,4.683868,-6.237521426,1.971473176
6,8,2,9,6,75,821,-7.043823,4.683868,4.669395815,-1.235698809
6,8,2,9,7,75,821,-7.043823,4.683868,-6.485486658,2.995959702
6,8,2,9,8,75,821,-7.043823,4.683868,6.030110721,2.882919244
6,8,2,9,9,75,821,-7.043823,4.683868,4.844580453,2.260804212
6,8,2,9,10,75,821,-7.043823,4.683868,2.849869613,0.898805032
6,8,2,9,11,75,821,-7.043823,4.683868,-10.46788409,2.252582643
6,8,2,9,12,75,821,-7.043823,4.683868,-8.589059556,1.39912282
6,8,2,9,13,75,821,-7.043823,4.683868,-10.48959465,0.917839532
6,8,2,9,14,75,821,-7.043823,4.683868,-11.86706144,1.134699092
6,8,2,9,15,75,821,-7.043823,4.683868,13.56228958,-4.238215483
6,8,2,9,16,75,821,-7.043823,4.683868,-10.97171934,2.412867734
6,8,2,10,1,456,872,-12.93713,-6.079826,-9.68018918,-8.156910687
6,8,2,10,2,456,872,-12.93713,-6.079826,-12.5112128,-2.21655344
6,8,2,10,3,456,872,-12.93713,-6.079826,-7.967195431,-6.220377181
6,8,2,10,4,456,872,-12.93713,-6.079826,-11.55335445,-4.563089569
6,8,2,10,5,456,872,-12.93713,-6.079826,-6.091554215,-1.757352465
6,8,2,10,6,456,872,-12.93713,-6.079826,-8.224254634,-1.175794782
6,8,2,10,7,456,872,-12.93713,-6.079826,-5.331318374,-1.600897819
6,8,2,10,8,456,872,-12.93713,-6.079826,-6.77629875,-1.356390216
6,8,2,10,9,456,872,-12.93713,-6.079826,-4.66567097,-2.060909873
6,8,2,10,10,456,872,-12.93713,-6.079826,-5.684489905,-2.210634962
6,8,2,10,11,456,872,-12.93713,-6.079826,-5.684489905,-2.210634962
6,8,2,10,12,456,872,-12.93713,-6.079826,-7.262844233,-2.759880807
6,8,2,10,13,456,872,-12.93713,-6.079826,-9.532131056,1.17E-15
6,8,2,10,14,456,872,-12.93713,-6.079826,-11.51597034,-0.09249776
6,8,2,10,15,456,872,-12.93713,-6.079826,-11.57395074,-0.883152869
6,8,2,10,16,456,872,-12.93713,-6.079826,-14.11381728,-1.910140678
6,9,1,1,1,309,94,-13.88597,0.06150818,-6.846865524,-2.953783565
6,9,1,1,2,309,94,-13.88597,0.06150818,-7.459809683,-3.796347803
6,9,1,1,3,309,94,-13.88597,0.06150818,-6.701557471,-2.791512347
6,9,1,1,4,309,94,-13.88597,0.06150818,-8.586041297,-2.687963593
6,9,1,1,5,309,94,-13.88597,0.06150818,-8.624492999,-1.881707561
6,9,1,1,6,309,94,-13.88597,0.06150818,-5.961960772,0.074836128
6,9,1,1,7,309,94,-13.88597,0.06150818,-6.799614998,0.053752107
6,9,1,1,8,309,94,-13.88597,0.06150818,-4.998195071,-0.844444902
6,9,1,1,9,309,94,-13.88597,0.06150818,-9.947134209,-3.657035245
6,9,1,1,10,309,94,-13.88597,0.06150818,-9.049022638,1.281277541
6,9,1,1,11,309,94,-13.88597,0.06150818,-5.458723518,-0.535947461
6,9,1,1,12,309,94,-13.88597,0.06150818,-12.13729016,-2.654021759
6,9,1,1,13,309,94,-13.88597,0.06150818,-16.06762906,-5.316205623
6,9,1,1,14,309,94,-13.88597,0.06150818,-3.692035462,-2.176909079
6,9,1,1,15,309,94,-13.88597,0.06150818,-14.35226261,-3.970551084
6,9,1,1,16,309,94,-13.88597,0.06150818,-8.367504162,1.093624878
6,9,1,2,1,204,186,-19.29866,1.830994,-4.671527855,-2.210048229
6,9,1,2,2,204,186,-19.29866,1.830994,-10.022585,-1.230056605
6,9,1,2,3,204,186,-19.29866,1.830994,-6.285931546,-0.464698333
6,9,1,2,4,204,186,-19.29866,1.830994,-8.57179405,-3.35097727
6,9,1,2,5,204,186,-19.29866,1.830994,-3.562890813,4.132952803
6,9,1,2,6,204,186,-19.29866,1.830994,-5.675214573,1.406466407
6,9,1,2,7,204,186,-19.29866,1.830994,-4.305854481,0.44108721
6,9,1,2,8,204,186,-19.29866,1.830994,-2.80702942,0.602736546
6,9,1,2,9,204,186,-19.29866,1.830994,-3.419845259,2.749979097
6,9,1,2,10,204,186,-19.29866,1.830994,-6.921586519,2.763910262
6,9,1,2,11,204,186,-19.29866,1.830994,-6.197599827,2.554565893
6,9,1,2,12,204,186,-19.29866,1.830994,-6.709648169,1.440998001
6,9,1,2,13,204,186,-19.29866,1.830994,-5.667059896,3.061515118
6,9,1,2,14,204,186,-19.29866,1.830994,-8.918619146,0.315703333
6,9,1,2,15,204,186,-19.29866,1.830994,-9.853648974,-3.140491342
6,9,1,2,16,204,186,-19.29866,1.830994,-13.71029013,2.546694571
6,9,1,3,1,444,380,-7.030396,-3.509735,-5.763644828,-7.34825478
6,9,1,3,2,444,380,-7.030396,-3.509735,-7.484650595,-6.374867817
6,9,1,3,3,444,380,-7.030396,-3.509735,-5.035484982,-2.983230478
6,9,1,3,4,444,380,-7.030396,-3.509735,-1.66804443,-4.211187272
6,9,1,3,5,444,380,-7.030396,-3.509735,-2.891696979,-1.537358615
6,9,1,3,6,444,380,-7.030396,-3.509735,-2.889981458,-1.123882433
6,9,1,3,7,444,380,-7.030396,-3.509735,-2.318978298,-1.242309802
6,9,1,3,8,444,380,-7.030396,-3.509735,-2.797469975,-1.416667901
6,9,1,3,9,444,380,-7.030396,-3.509735,-8.173114808,-9.820922416
6,9,1,3,10,444,380,-7.030396,-3.509735,-4.132335296,-6.023403987
6,9,1,3,11,444,380,-7.030396,-3.509735,-6.104501288,-5.406845435
6,9,1,3,12,444,380,-7.030396,-3.509735,-3.795663919,-6.476354036
6,9,1,3,13,444,380,-7.030396,-3.509735,-3.306376371,-3.759824166
6,9,1,3,14,444,380,-7.030396,-3.509735,-6.787148086,0.854011413
6,9,1,3,15,444,380,-7.030396,-3.509735,-5.735753935,1.884007182
6,9,1,3,16,444,380,-7.030396,-3.509735,-7.172045994,0.928419841
6,9,1,4,1,209,484,2.720825,8.567108,-9.74375906,-2.015793777
6,9,1,4,2,209,484,2.720825,8.567108,-0.578372186,1.307469677
6,9,1,4,3,209,484,2.720825,8.567108,-0.86820743,-2.301813644
6,9,1,4,4,209,484,2.720825,8.567108,-3.954181957,2.008848885
6,9,1,4,5,209,484,2.720825,8.567108,1.906295537,5.146997586
6,9,1,4,6,209,484,2.720825,8.567108,1.425520617,6.220453601
6,9,1,4,7,209,484,2.720825,8.567108,2.027647344,6.240937017
6,9,1,4,8,209,484,2.720825,8.567108,1.179465534,4.035010427
6,9,1,4,9,209,484,2.720825,8.567108,0.202062678,2.478635315
6,9,1,4,10,209,484,2.720825,8.567108,0.427945135,2.40718679
6,9,1,4,11,209,484,2.720825,8.567108,1.383857067,5.41509287
6,9,1,4,12,209,484,2.720825,8.567108,1.293832155,6.425295245
6,9,1,4,13,209,484,2.720825,8.567108,0.099658962,2.818912626
6,9,1,4,14,209,484,2.720825,8.567108,-1.143299935,2.355474226
6,9,1,4,15,209,484,2.720825,8.567108,-0.981526812,5.930931184
6,9,1,4,16,209,484,2.720825,8.567108,0.319188847,5.525946074
6,9,1,5,1,380,502,-7.089905,-1.767517,-5.938161719,-3.498570573
6,9,1,5,2,380,502,-7.089905,-1.767517,-4.798317055,-3.751699586
6,9,1,5,3,380,502,-7.089905,-1.767517,4.080981238,-4.178596591
6,9,1,5,4,380,502,-7.089905,-1.767517,-7.073422538,-5.212227125
6,9,1,5,5,380,502,-7.089905,-1.767517,-2.787255537,-1.657779658
6,9,1,5,6,380,502,-7.089905,-1.767517,-2.810241881,-1.45916392
6,9,1,5,7,380,502,-7.089905,-1.767517,-1.567156005,-0.832993163
6,9,1,5,8,380,502,-7.089905,-1.767517,-2.74590251,-1.525501852
6,9,1,5,9,380,502,-7.089905,-1.767517,3.159395384,6.027498824
6,9,1,5,10,380,502,-7.089905,-1.767517,-3.172342988,-0.667862009
6,9,1,5,11,380,502,-7.089905,-1.767517,-4.346957266,-3.717258113
6,9,1,5,12,380,502,-7.089905,-1.767517,2.293770882,4.14713545
6,9,1,5,13,380,502,-7.089905,-1.767517,-1.82079407,-4.5989169
6,9,1,5,14,380,502,-7.089905,-1.767517,-2.185754499,-2.524394546
6,9,1,5,15,380,502,-7.089905,-1.767517,-6.094985031,1.475627955
6,9,1,5,16,380,502,-7.089905,-1.767517,-8.789624872,2.012082585
6,9,1,6,1,301,524,-3.51709,-2.691116,0.282217944,-1.834907457
6,9,1,6,2,301,524,-3.51709,-2.691116,-1.931319489,1.139230885
6,9,1,6,3,301,524,-3.51709,-2.691116,-10.53006751,-1.813418229
6,9,1,6,4,301,524,-3.51709,-2.691116,-2.030766706,-3.272331074
6,9,1,6,5,301,524,-3.51709,-2.691116,0.933270125,1.271410884
6,9,1,6,6,301,524,-3.51709,-2.691116,-1.304995633,-1.082868966
6,9,1,6,7,301,524,-3.51709,-2.691116,-1.933331718,-1.129066196
6,9,1,6,8,301,524,-3.51709,-2.691116,2.634600874,-1.520641692
6,9,1,6,9,301,524,-3.51709,-2.691116,2.115460896,2.480719554
6,9,1,6,10,301,524,-3.51709,-2.691116,-3.21135642,-4.354049594
6,9,1,6,11,301,524,-3.51709,-2.691116,-2.549657988,-3.690764447
6,9,1,6,12,301,524,-3.51709,-2.691116,1.203308422,4.813231105
6,9,1,6,13,301,524,-3.51709,-2.691116,-3.724312482,1.948366654
6,9,1,6,14,301,524,-3.51709,-2.691116,-5.212028592,2.004626306
6,9,1,6,15,301,524,-3.51709,-2.691116,-6.568405306,2.586166129
6,9,1,6,16,301,524,-3.51709,-2.691116,-10.02085265,6.231717866
6,9,1,7,1,88,673,4.644714,10.48007,-1.689690102,-4.497629125
6,9,1,7,2,88,673,4.644714,10.48007,1.64346556,-1.66205459
6,9,1,7,3,88,673,4.644714,10.48007,0.260364038,-2.708714685
6,9,1,7,4,88,673,4.644714,10.48007,-3.786439131,-4.661305794
6,9,1,7,5,88,673,4.644714,10.48007,-10.24662805,-13.0668051
6,9,1,7,6,88,673,4.644714,10.48007,-4.474564496,-6.564659344
6,9,1,7,7,88,673,4.644714,10.48007,-2.719009698,-7.36764416
6,9,1,7,8,88,673,4.644714,10.48007,-6.25473316,-6.068025163
6,9,1,7,9,88,673,4.644714,10.48007,3.157432401,4.645648045
6,9,1,7,10,88,673,4.644714,10.48007,4.047565728,7.937432318
6,9,1,7,11,88,673,4.644714,10.48007,1.239676922,5.588704487
6,9,1,7,12,88,673,4.644714,10.48007,2.4887133,7.893494516
6,9,1,7,13,88,673,4.644714,10.48007,-5.008670231,-5.602117636
6,9,1,7,14,88,673,4.644714,10.48007,-5.987238705,-7.470318893
6,9,1,7,15,88,673,4.644714,10.48007,-9.171947608,-7.213195125
